locs,techs,timesteps,storage_loss
Moz-North-Center,storageD,2005-09-13 22:00:00,0.10199981288648463
Moz-North-Center,storageD,2005-09-13 23:00:00,0.1019995003297392
Moz-North-Center,storageD,2005-09-14 00:00:00,0.10199918775897332
Moz-North-Center,storageD,2005-09-14 01:00:00,0.10199887517418738
Moz-North-Center,storageD,2005-09-14 02:00:00,0.10199856257548168
Moz-North-Center,storageD,2005-09-14 03:00:00,0.10199824996265648
Moz-North-Center,storageD,2005-09-14 04:00:00,0.1019979373359123
Moz-North-Center,storageD,2005-09-14 05:00:00,0.10199762469504926
Moz-North-Center,storageD,2005-09-14 06:00:00,0.10199756991932052
Moz-North-Center,storageD,2005-09-14 07:00:00,0.1019982092987339
Moz-North-Center,storageD,2005-09-14 08:00:00,0.10199872552684344
Moz-North-Center,storageD,2005-09-14 09:00:00,0.1019989859128183
Moz-North-Center,storageD,2005-09-14 10:00:00,0.10199927668853116
Moz-North-Center,storageD,2005-09-14 11:00:00,0.1019995877635194
Moz-North-Center,storageD,2005-09-14 12:00:00,0.10199989886909924
Moz-North-Center,storageD,2005-09-14 13:00:00,0.10199983206463864
Moz-North-Center,storageD,2005-09-14 14:00:00,0.10199962249011256
Moz-North-Center,storageD,2005-09-14 15:00:00,0.10199930992992054
Moz-North-Center,storageD,2005-09-14 16:00:00,0.10199910127877553
Moz-North-Center,storageD,2005-09-14 17:00:00,0.10199924063821854
Moz-North-Center,storageD,2005-09-14 18:00:00,0.101999697008421
Moz-North-Center,storageD,2005-09-14 19:00:00,0.10200038844118688
Moz-North-Center,storageD,2005-09-14 20:00:00,0.10200090621036327
Moz-North-Center,storageD,2005-09-14 21:00:00,0.10200069847880576
Moz-North-Center,storageD,2005-09-14 22:00:00,0.10200038597032612
Moz-North-Center,storageD,2005-09-14 23:00:00,0.10200007344782493
Moz-North-Center,storageD,2005-09-15 00:00:00,0.10199976091140266
Moz-North-Center,storageD,2005-09-15 01:00:00,0.10199944836085947
Moz-North-Center,storageD,2005-09-15 02:00:00,0.10199913579639587
Moz-North-Center,storageD,2005-09-15 03:00:00,0.1019988232179121
Moz-North-Center,storageD,2005-09-15 04:00:00,0.10199851062530836
Moz-North-Center,storageD,2005-09-15 05:00:00,0.1019981980187852
Moz-North-Center,storageD,2005-09-15 06:00:00,0.10199814332004498
Moz-North-Center,storageD,2005-09-15 07:00:00,0.10199878287796348
Moz-North-Center,storageD,2005-09-15 08:00:00,0.10199929926884273
Moz-North-Center,storageD,2005-09-15 09:00:00,0.10199955978016988
Moz-North-Center,storageD,2005-09-15 10:00:00,0.10199985069227198
Moz-North-Center,storageD,2005-09-15 11:00:00,0.10200016193095816
Moz-North-Center,storageD,2005-09-15 12:00:00,0.10200047320254063
Moz-North-Center,storageD,2005-09-15 13:00:00,0.10200040650482599
Moz-North-Center,storageD,2005-09-15 14:00:00,0.1020001969775916
Moz-North-Center,storageD,2005-09-15 15:00:00,0.10199988445183307
Moz-North-Center,storageD,2005-09-15 16:00:00,0.10199967586620584
Moz-North-Center,storageD,2005-09-15 17:00:00,0.10199981535530918
Moz-North-Center,storageD,2005-09-15 18:00:00,0.10200027190767312
Moz-North-Center,storageD,2005-09-15 19:00:00,0.10200096356254426
Moz-North-Center,storageD,2005-09-15 20:00:00,0.10200148152436456
Moz-North-Center,storageD,2005-09-15 21:00:00,0.10200127386163904
Moz-North-Center,storageD,2005-09-15 22:00:00,0.1020009613874876
Moz-North-Center,storageD,2005-09-15 23:00:00,0.102000648899414
Moz-North-Center,storageD,2005-09-16 00:00:00,0.10200033639731848
Moz-North-Center,storageD,2005-09-16 01:00:00,0.1020000238812014
Moz-North-Center,storageD,2005-09-16 02:00:00,0.10199971135106303
Moz-North-Center,storageD,2005-09-16 03:00:00,0.10199939880690376
Moz-North-Center,storageD,2005-09-16 04:00:00,0.10199908624872392
Moz-North-Center,storageD,2005-09-16 05:00:00,0.1019987736766239
Moz-North-Center,storageD,2005-09-16 06:00:00,0.10199871906758072
Moz-North-Center,storageD,2005-09-16 07:00:00,0.10199935883747176
Moz-North-Center,storageD,2005-09-16 08:00:00,0.10199987542858456
Moz-North-Center,storageD,2005-09-16 09:00:00,0.10200013609860918
Moz-North-Center,storageD,2005-09-16 10:00:00,0.10200042717174143
Moz-North-Center,storageD,2005-09-16 11:00:00,0.10200073858105443
Moz-North-Center,storageD,2005-09-16 12:00:00,0.10200105001345884
Moz-North-Center,storageD,2005-09-16 13:00:00,0.10200098340127207
Moz-North-Center,storageD,2005-09-16 14:00:00,0.10200077394864013
Moz-North-Center,storageD,2005-09-16 15:00:00,0.10200046145719692
Moz-North-Center,storageD,2005-09-16 16:00:00,0.10200025293047148
Moz-North-Center,storageD,2005-09-16 17:00:00,0.10200039253883897
Moz-North-Center,storageD,2005-09-16 18:00:00,0.10200084927349708
Moz-North-Center,storageD,2005-09-16 19:00:00,0.10200154115082173
Moz-North-Center,storageD,2005-09-16 20:00:00,0.10200205930542262
Moz-North-Center,storageD,2005-09-16 21:00:00,0.10200185171161866
Moz-North-Center,storageD,2005-09-16 22:00:00,0.10200153927197776
Moz-North-Center,storageD,2005-09-16 23:00:00,0.1020012268184139
Moz-North-Center,storageD,2005-09-17 00:00:00,0.10200091435072736
Moz-North-Center,storageD,2005-09-17 01:00:00,0.10200060186911857
Moz-North-Center,storageD,2005-09-17 02:00:00,0.10200028937348778
Moz-North-Center,storageD,2005-09-17 03:00:00,0.10199997686383527
Moz-North-Center,storageD,2005-09-17 04:00:00,0.10199966434016147
Moz-North-Center,storageD,2005-09-17 05:00:00,0.1019993938189665
Moz-North-Center,storageD,2005-09-17 06:00:00,0.10199949101304906
Moz-North-Center,storageD,2005-09-17 07:00:00,0.10199973473093646
Moz-North-Center,storageD,2005-09-17 08:00:00,0.10199990431295458
Moz-North-Center,storageD,2005-09-17 09:00:00,0.10199986501355136
Moz-North-Center,storageD,2005-09-17 10:00:00,0.10199977638424712
Moz-North-Center,storageD,2005-09-17 11:00:00,0.10199990834480666
Moz-North-Center,storageD,2005-09-17 12:00:00,0.1020001874835028
Moz-North-Center,storageD,2005-09-17 13:00:00,0.10200024605794088
Moz-North-Center,storageD,2005-09-17 14:00:00,0.10200009642819127
Moz-North-Center,storageD,2005-09-17 15:00:00,0.10199987363858656
Moz-North-Center,storageD,2005-09-17 16:00:00,0.10199974950222523
Moz-North-Center,storageD,2005-09-17 17:00:00,0.10199977311179928
Moz-North-Center,storageD,2005-09-17 18:00:00,0.10200020162115524
Moz-North-Center,storageD,2005-09-17 19:00:00,0.10200264422850988
Moz-North-Center,storageD,2005-09-17 20:00:00,0.10200329369392502
Moz-North-Center,storageD,2005-09-17 21:00:00,0.10200345262385643
Moz-North-Center,storageD,2005-09-17 22:00:00,0.10200326815505023
Moz-North-Center,storageD,2005-09-17 23:00:00,0.10200295578874437
Moz-North-Center,storageD,2005-09-18 00:00:00,0.10200264340851388
Moz-North-Center,storageD,2005-09-18 01:00:00,0.1020023310142591
Moz-North-Center,storageD,2005-09-18 02:00:00,0.10200201860608042
Moz-North-Center,storageD,2005-09-18 03:00:00,0.10200170618377803
Moz-North-Center,storageD,2005-09-18 04:00:00,0.1020013937474523
Moz-North-Center,storageD,2005-09-18 05:00:00,0.10200112333870172
Moz-North-Center,storageD,2005-09-18 06:00:00,0.10200122074817257
Moz-North-Center,storageD,2005-09-18 07:00:00,0.1020014647546112
Moz-North-Center,storageD,2005-09-18 08:00:00,0.10200163460622966
Moz-North-Center,storageD,2005-09-18 09:00:00,0.1020015955406552
Moz-North-Center,storageD,2005-09-18 10:00:00,0.10200150712917712
Moz-North-Center,storageD,2005-09-18 11:00:00,0.10200163941519293
Moz-North-Center,storageD,2005-09-18 12:00:00,0.10200191888598778
Moz-North-Center,storageD,2005-09-18 13:00:00,0.10200197773123264
Moz-North-Center,storageD,2005-09-18 14:00:00,0.1020018282573726
Moz-North-Center,storageD,2005-09-18 15:00:00,0.10200160559893563
Moz-North-Center,storageD,2005-09-18 16:00:00,0.10200148160052702
Moz-North-Center,storageD,2005-09-18 17:00:00,0.10200150537313547
Moz-North-Center,storageD,2005-09-18 18:00:00,0.1020019341341624
Moz-North-Center,storageD,2005-09-18 19:00:00,0.10200437881300248
Moz-North-Center,storageD,2005-09-18 20:00:00,0.10200502857414832
Moz-North-Center,storageD,2005-09-18 21:00:00,0.10200518770200596
Moz-North-Center,storageD,2005-09-18 22:00:00,0.10200500336298657
Moz-North-Center,storageD,2005-09-18 23:00:00,0.1020046910843984
Moz-North-Center,storageD,2005-09-19 00:00:00,0.10200437879178356
Moz-North-Center,storageD,2005-09-19 01:00:00,0.10200406648524253
Moz-North-Center,storageD,2005-09-19 02:00:00,0.1020037541646755
Moz-North-Center,storageD,2005-09-19 03:00:00,0.10200344183008282
Moz-North-Center,storageD,2005-09-19 04:00:00,0.10200312948146484
Moz-North-Center,storageD,2005-09-19 05:00:00,0.10200281711892197
Moz-North-Center,storageD,2005-09-19 06:00:00,0.1020027805859752
Moz-North-Center,storageD,2005-09-19 07:00:00,0.10200344175591844
Moz-North-Center,storageD,2005-09-19 08:00:00,0.10200397917178733
Moz-North-Center,storageD,2005-09-19 09:00:00,0.10200425948002456
Moz-North-Center,storageD,2005-09-19 10:00:00,0.10200457034825162
Moz-North-Center,storageD,2005-09-19 11:00:00,0.10200490167563332
Moz-North-Center,storageD,2005-09-19 12:00:00,0.10200523302391988
Moz-North-Center,storageD,2005-09-19 13:00:00,0.10200518454633123
Moz-North-Center,storageD,2005-09-19 14:00:00,0.10200499259202413
Moz-North-Center,storageD,2005-09-19 15:00:00,0.1020046803182225
Moz-North-Center,storageD,2005-09-19 16:00:00,0.1020044892833053
Moz-North-Center,storageD,2005-09-19 17:00:00,0.1020046479316328
Moz-North-Center,storageD,2005-09-19 18:00:00,0.10200512513345314
Moz-North-Center,storageD,2005-09-19 19:00:00,0.10200583858785313
Moz-North-Center,storageD,2005-09-19 20:00:00,0.1020063775024453
Moz-North-Center,storageD,2005-09-19 21:00:00,0.10200618724852634
Moz-North-Center,storageD,2005-09-19 22:00:00,0.1020058750318506
Moz-North-Center,storageD,2005-09-19 23:00:00,0.10200556280124697
Moz-North-Center,storageD,2005-09-20 00:00:00,0.10200525055671562
Moz-North-Center,storageD,2005-09-20 01:00:00,0.10200493829805687
Moz-North-Center,storageD,2005-09-20 02:00:00,0.10200462602547118
Moz-North-Center,storageD,2005-09-20 03:00:00,0.1020043137388588
Moz-North-Center,storageD,2005-09-20 04:00:00,0.10200400143822
Moz-North-Center,storageD,2005-09-20 05:00:00,0.1020036891235552
Moz-North-Center,storageD,2005-09-20 06:00:00,0.10200365272314478
Moz-North-Center,storageD,2005-09-20 07:00:00,0.1020043141947644
Moz-North-Center,storageD,2005-09-20 08:00:00,0.1020048518979639
Moz-North-Center,storageD,2005-09-20 09:00:00,0.10200513244810633
Moz-North-Center,storageD,2005-09-20 10:00:00,0.1020054435578945
Moz-North-Center,storageD,2005-09-20 11:00:00,0.10200577520234794
Moz-North-Center,storageD,2005-09-20 12:00:00,0.10200610687001402
Moz-North-Center,storageD,2005-09-20 13:00:00,0.10200605865193088
Moz-North-Center,storageD,2005-09-20 14:00:00,0.10200586673515356
Moz-North-Center,storageD,2005-09-20 15:00:00,0.10200555450941773
Moz-North-Center,storageD,2005-09-20 16:00:00,0.10200536352926484
Moz-North-Center,storageD,2005-09-20 17:00:00,0.10200552232462083
Moz-North-Center,storageD,2005-09-20 18:00:00,0.10200599973174088
Moz-North-Center,storageD,2005-09-20 19:00:00,0.10200671343344148
Moz-North-Center,storageD,2005-09-20 20:00:00,0.10200725256427616
Moz-North-Center,storageD,2005-09-20 21:00:00,0.10200706239676684
Moz-North-Center,storageD,2005-09-20 22:00:00,0.10200675022835212
Moz-North-Center,storageD,2005-09-20 23:00:00,0.1020064380458082
Moz-North-Center,storageD,2005-09-21 00:00:00,0.10200612584933558
Moz-North-Center,storageD,2005-09-21 01:00:00,0.10200581363883457
Moz-North-Center,storageD,2005-09-21 02:00:00,0.10200550141440554
Moz-North-Center,storageD,2005-09-21 03:00:00,0.10200518917584864
Moz-North-Center,storageD,2005-09-21 04:00:00,0.1020048769233644
Moz-North-Center,storageD,2005-09-21 05:00:00,0.10200456465685304
Moz-North-Center,storageD,2005-09-21 06:00:00,0.10200452836696183
Moz-North-Center,storageD,2005-09-21 07:00:00,0.10200519007536817
Moz-North-Center,storageD,2005-09-21 08:00:00,0.10200572799088643
Moz-North-Center,storageD,2005-09-21 09:00:00,0.10200600867977136
Moz-North-Center,storageD,2005-09-21 10:00:00,0.10200631991434607
Moz-North-Center,storageD,2005-09-21 11:00:00,0.10200665155030213
Moz-North-Center,storageD,2005-09-21 12:00:00,0.1020069832191803
Moz-North-Center,storageD,2005-09-21 13:00:00,0.10200693493810332
Moz-North-Center,storageD,2005-09-21 14:00:00,0.1020067431846666
Moz-North-Center,storageD,2005-09-21 15:00:00,0.10200643100718122
Moz-North-Center,storageD,2005-09-21 16:00:00,0.1020062401739706
Moz-North-Center,storageD,2005-09-21 17:00:00,0.10200639913668977
Moz-North-Center,storageD,2005-09-21 18:00:00,0.10200687674914648
Moz-North-Center,storageD,2005-09-21 19:00:00,0.10200759069840064
Moz-North-Center,storageD,2005-09-21 20:00:00,0.10200813004561897
Moz-North-Center,storageD,2005-09-21 21:00:00,0.10200793996471198
Moz-North-Center,storageD,2005-09-21 22:00:00,0.10200762784454193
Moz-North-Center,storageD,2005-09-21 23:00:00,0.10200731571024163
Moz-North-Center,storageD,2005-09-22 00:00:00,0.10200700356201156
Moz-North-Center,storageD,2005-09-22 01:00:00,0.102006691399752
Moz-North-Center,storageD,2005-09-22 02:00:00,0.10200637922346327
Moz-North-Center,storageD,2005-09-22 03:00:00,0.10200606703314573
Moz-North-Center,storageD,2005-09-22 04:00:00,0.10200575482889973
Moz-North-Center,storageD,2005-09-22 05:00:00,0.10200544261062557
Moz-North-Center,storageD,2005-09-22 06:00:00,0.1020054064400642
Moz-North-Center,storageD,2005-09-22 07:00:00,0.102006068398519
Moz-North-Center,storageD,2005-09-22 08:00:00,0.10200660652649722
Moz-North-Center,storageD,2005-09-22 09:00:00,0.10200688737566788
Moz-North-Center,storageD,2005-09-22 10:00:00,0.10200719877829473
Moz-North-Center,storageD,2005-09-22 11:00:00,0.102007530656516
Moz-North-Center,storageD,2005-09-22 12:00:00,0.1020078625690655
Moz-North-Center,storageD,2005-09-22 13:00:00,0.10200781446792527
Moz-North-Center,storageD,2005-09-22 14:00:00,0.10200762261366457
Moz-North-Center,storageD,2005-09-22 15:00:00,0.10200731048440907
Moz-North-Center,storageD,2005-09-22 16:00:00,0.10200711957381824
Moz-North-Center,storageD,2005-09-22 17:00:00,0.10200727861172984
Moz-North-Center,storageD,2005-09-22 18:00:00,0.10200775642986334
Moz-North-Center,storageD,2005-09-22 19:00:00,0.10200847062682816
Moz-North-Center,storageD,2005-09-22 20:00:00,0.1020090101907748
Moz-North-Center,storageD,2005-09-22 21:00:00,0.1020088201965616
Moz-North-Center,storageD,2005-09-22 22:00:00,0.102008508124618
Moz-North-Center,storageD,2005-09-22 23:00:00,0.1020081960387433
Moz-North-Center,storageD,2005-09-23 00:00:00,0.10200788393883764
Moz-North-Center,storageD,2005-09-23 01:00:00,0.10200757182490146
Moz-North-Center,storageD,2005-09-23 02:00:00,0.10200725969703513
Moz-North-Center,storageD,2005-09-23 03:00:00,0.10200694755513884
Moz-North-Center,storageD,2005-09-23 04:00:00,0.10200663539921302
Moz-North-Center,storageD,2005-09-23 05:00:00,0.10200632322925796
Moz-North-Center,storageD,2005-09-23 06:00:00,0.10200628713498884
Moz-North-Center,storageD,2005-09-23 07:00:00,0.10200694921922653
Moz-North-Center,storageD,2005-09-23 08:00:00,0.10200748745600637
Moz-North-Center,storageD,2005-09-23 09:00:00,0.10200776838280554
Moz-North-Center,storageD,2005-09-23 10:00:00,0.10200807987913628
Moz-North-Center,storageD,2005-09-23 11:00:00,0.10200841180415783
Moz-North-Center,storageD,2005-09-23 12:00:00,0.10200874375620177
Moz-North-Center,storageD,2005-09-23 13:00:00,0.10200869561398368
Moz-North-Center,storageD,2005-09-23 14:00:00,0.10200850387640294
Moz-North-Center,storageD,2005-09-23 15:00:00,0.1020081917955656
Moz-North-Center,storageD,2005-09-23 16:00:00,0.10200800101238336
Moz-North-Center,storageD,2005-09-23 17:00:00,0.10200816026803868
Moz-North-Center,storageD,2005-09-23 18:00:00,0.1020086382919834
Moz-North-Center,storageD,2005-09-23 19:00:00,0.10200935273690774
Moz-North-Center,storageD,2005-09-23 20:00:00,0.10200989251772084
Moz-North-Center,storageD,2005-09-23 21:00:00,0.10200970261029517
Moz-North-Center,storageD,2005-09-23 22:00:00,0.10200939058686384
Moz-North-Center,storageD,2005-09-23 23:00:00,0.10200907854940018
Moz-North-Center,storageD,2005-09-24 00:00:00,0.1020087664979046
Moz-North-Center,storageD,2005-09-24 01:00:00,0.10200845443247744
Moz-North-Center,storageD,2005-09-24 02:00:00,0.10200814235301894
Moz-North-Center,storageD,2005-09-24 03:00:00,0.10200783025962963
Moz-North-Center,storageD,2005-09-24 04:00:00,0.1020075181522096
Moz-North-Center,storageD,2005-09-24 05:00:00,0.10200734835939823
Moz-North-Center,storageD,2005-09-24 06:00:00,0.1020075558891574
Moz-North-Center,storageD,2005-09-24 07:00:00,0.1020079138282498
Moz-North-Center,storageD,2005-09-24 08:00:00,0.10200819571722668
Moz-North-Center,storageD,2005-09-24 09:00:00,0.10200826329501993
Moz-North-Center,storageD,2005-09-24 10:00:00,0.10200828027096608
Moz-North-Center,storageD,2005-09-24 11:00:00,0.10200852359096736
Moz-North-Center,storageD,2005-09-24 12:00:00,0.10200891793640668
Moz-North-Center,storageD,2005-09-24 13:00:00,0.10200908597697453
Moz-North-Center,storageD,2005-09-24 14:00:00,0.10200904037270457
Moz-North-Center,storageD,2005-09-24 15:00:00,0.10200891969837272
Moz-North-Center,storageD,2005-09-24 16:00:00,0.1020089002157496
Moz-North-Center,storageD,2005-09-24 17:00:00,0.10200903229098107
Moz-North-Center,storageD,2005-09-24 18:00:00,0.10200957983356697
Moz-North-Center,storageD,2005-09-24 19:00:00,0.10201212887075116
Moz-North-Center,storageD,2005-09-24 20:00:00,0.10201320763764328
Moz-North-Center,storageD,2005-09-24 21:00:00,0.10201347861697367
Moz-North-Center,storageD,2005-09-24 22:00:00,0.10201339724451848
Moz-North-Center,storageD,2005-09-24 23:00:00,0.10201308934553968
Moz-North-Center,storageD,2005-09-25 00:00:00,0.10201277748623654
Moz-North-Center,storageD,2005-09-25 01:00:00,0.10201246561289734
Moz-North-Center,storageD,2005-09-25 02:00:00,0.1020121537255224
Moz-North-Center,storageD,2005-09-25 03:00:00,0.10201184182421212
Moz-North-Center,storageD,2005-09-25 04:00:00,0.10201152990896684
Moz-North-Center,storageD,2005-09-25 05:00:00,0.10201136036125147
Moz-North-Center,storageD,2005-09-25 06:00:00,0.10201156821752827
Moz-North-Center,storageD,2005-09-25 07:00:00,0.10201192650222726
Moz-North-Center,storageD,2005-09-25 08:00:00,0.10201220872774057
Moz-North-Center,storageD,2005-09-25 09:00:00,0.10201227659408107
Moz-North-Center,storageD,2005-09-25 10:00:00,0.1020122938532012
Moz-North-Center,storageD,2005-09-25 11:00:00,0.10201253754199588
Moz-North-Center,storageD,2005-09-25 12:00:00,0.1020129323040171
Moz-North-Center,storageD,2005-09-25 13:00:00,0.10201310071379543
Moz-North-Center,storageD,2005-09-25 14:00:00,0.1020130554871632
Moz-North-Center,storageD,2005-09-25 15:00:00,0.10201293516917022
Moz-North-Center,storageD,2005-09-25 16:00:00,0.10201291602330376
Moz-North-Center,storageD,2005-09-25 17:00:00,0.10201304842537118
Moz-North-Center,storageD,2005-09-25 18:00:00,0.10201359639613088
Moz-North-Center,storageD,2005-09-25 19:00:00,0.10201614602477524
Moz-North-Center,storageD,2005-09-25 20:00:00,0.1020172261108678
Moz-North-Center,storageD,2005-09-25 21:00:00,0.1020174974480696
Moz-North-Center,storageD,2005-09-25 22:00:00,0.10201741634353892
Moz-North-Center,storageD,2005-09-25 23:00:00,0.1020171086547413
Moz-North-Center,storageD,2005-09-26 00:00:00,0.1020167969879055
Moz-North-Center,storageD,2005-09-26 01:00:00,0.10201648530702916
Moz-North-Center,storageD,2005-09-26 02:00:00,0.10201617361231287
Moz-North-Center,storageD,2005-09-26 03:00:00,0.1020158619035567
Moz-North-Center,storageD,2005-09-26 04:00:00,0.10201555018076096
Moz-North-Center,storageD,2005-09-26 05:00:00,0.10201527315269507
Moz-North-Center,storageD,2005-09-26 06:00:00,0.1020153437224576
Moz-North-Center,storageD,2005-09-26 07:00:00,0.10201652807643573
Moz-North-Center,storageD,2005-09-26 08:00:00,0.10201718768075776
Moz-North-Center,storageD,2005-09-26 09:00:00,0.10201758345150938
Moz-North-Center,storageD,2005-09-26 10:00:00,0.10201801058158652
Moz-North-Center,storageD,2005-09-26 11:00:00,0.10201845865299748
Moz-North-Center,storageD,2005-09-26 12:00:00,0.10201890676827413
Moz-North-Center,storageD,2005-09-26 13:00:00,0.10201896513367567
Moz-North-Center,storageD,2005-09-26 14:00:00,0.10201887624433352
Moz-North-Center,storageD,2005-09-26 15:00:00,0.10201865080017868
Moz-North-Center,storageD,2005-09-26 16:00:00,0.10201856290394967
Moz-North-Center,storageD,2005-09-26 17:00:00,0.10201883386155164
Moz-North-Center,storageD,2005-09-26 18:00:00,0.10201943173828666
Moz-North-Center,storageD,2005-09-26 19:00:00,0.10202107640938056
Moz-North-Center,storageD,2005-09-26 20:00:00,0.10202173769189644
Moz-North-Center,storageD,2005-09-26 21:00:00,0.10202165069060633
Moz-North-Center,storageD,2005-09-26 22:00:00,0.10202133923982568
Moz-North-Center,storageD,2005-09-26 23:00:00,0.10202102777499948
Moz-North-Center,storageD,2005-09-27 00:00:00,0.102020716296128
Moz-North-Center,storageD,2005-09-27 01:00:00,0.10202040480341196
Moz-North-Center,storageD,2005-09-27 02:00:00,0.10202009329665132
Moz-North-Center,storageD,2005-09-27 03:00:00,0.10201978177594663
Moz-North-Center,storageD,2005-09-27 04:00:00,0.102019470241198
Moz-North-Center,storageD,2005-09-27 05:00:00,0.10201919342663524
Moz-North-Center,storageD,2005-09-27 06:00:00,0.1020192643129626
Moz-North-Center,storageD,2005-09-27 07:00:00,0.10202045046122878
Moz-North-Center,storageD,2005-09-27 08:00:00,0.102021110600533
Moz-North-Center,storageD,2005-09-27 09:00:00,0.10202150682685912
Moz-North-Center,storageD,2005-09-27 10:00:00,0.10202193440161476
Moz-North-Center,storageD,2005-09-27 11:00:00,0.10202238293875153
Moz-North-Center,storageD,2005-09-27 12:00:00,0.10202283148472112
Moz-North-Center,storageD,2005-09-27 13:00:00,0.1020228901541344
Moz-North-Center,storageD,2005-09-27 14:00:00,0.10202280150858532
Moz-North-Center,storageD,2005-09-27 15:00:00,0.10202257622880437
Moz-North-Center,storageD,2005-09-27 16:00:00,0.10202248851598042
Moz-North-Center,storageD,2005-09-27 17:00:00,0.102022759795432
Moz-North-Center,storageD,2005-09-27 18:00:00,0.10202335810707053
Moz-North-Center,storageD,2005-09-27 19:00:00,0.10202500451323884
Moz-North-Center,storageD,2005-09-27 20:00:00,0.10202566624682764
Moz-North-Center,storageD,2005-09-27 21:00:00,0.10202557950744676
Moz-North-Center,storageD,2005-09-27 22:00:00,0.10202526824510076
Moz-North-Center,storageD,2005-09-27 23:00:00,0.10202495696880497
Moz-North-Center,storageD,2005-09-28 00:00:00,0.10202464567855976
Moz-North-Center,storageD,2005-09-28 01:00:00,0.10202433437426532
Moz-North-Center,storageD,2005-09-28 02:00:00,0.1020240230561222
Moz-North-Center,storageD,2005-09-28 03:00:00,0.10202371172393053
Moz-North-Center,storageD,2005-09-28 04:00:00,0.10202340037769056
Moz-North-Center,storageD,2005-09-28 05:00:00,0.10202312377710583
Moz-North-Center,storageD,2005-09-28 06:00:00,0.10202319493561583
Moz-North-Center,storageD,2005-09-28 07:00:00,0.10202438189884773
Moz-North-Center,storageD,2005-09-28 08:00:00,0.10202504238061083
Moz-North-Center,storageD,2005-09-28 09:00:00,0.10202543890656346
Moz-North-Center,storageD,2005-09-28 10:00:00,0.10202586681010772
Moz-North-Center,storageD,2005-09-28 11:00:00,0.10202631569047677
Moz-North-Center,storageD,2005-09-28 12:00:00,0.10202676460402182
Moz-North-Center,storageD,2005-09-28 13:00:00,0.10202682355408337
Moz-North-Center,storageD,2005-09-28 14:00:00,0.10202673519962448
Moz-North-Center,storageD,2005-09-28 15:00:00,0.10202651017693656
Moz-North-Center,storageD,2005-09-28 16:00:00,0.10202642275158397
Moz-North-Center,storageD,2005-09-28 17:00:00,0.10202669439456273
Moz-North-Center,storageD,2005-09-28 18:00:00,0.1020272931419134
Moz-North-Center,storageD,2005-09-28 19:00:00,0.1020289412859344
Moz-North-Center,storageD,2005-09-28 20:00:00,0.102029603471421
Moz-North-Center,storageD,2005-09-28 21:00:00,0.10202951699448264
Moz-North-Center,storageD,2005-09-28 22:00:00,0.10202920592104382
Moz-North-Center,storageD,2005-09-28 23:00:00,0.1020288948336509
Moz-North-Center,storageD,2005-09-29 00:00:00,0.10202858373220408
Moz-North-Center,storageD,2005-09-29 01:00:00,0.1020282726169039
Moz-North-Center,storageD,2005-09-29 02:00:00,0.1020279614876506
Moz-North-Center,storageD,2005-09-29 03:00:00,0.10202765034434434
Moz-North-Center,storageD,2005-09-29 04:00:00,0.1020273391871858
Moz-North-Center,storageD,2005-09-29 05:00:00,0.10202706280096346
Moz-North-Center,storageD,2005-09-29 06:00:00,0.1020271342667742
Moz-North-Center,storageD,2005-09-29 07:00:00,0.10202832268451993
Moz-North-Center,storageD,2005-09-29 08:00:00,0.10202898362813363
Moz-North-Center,storageD,2005-09-29 09:00:00,0.10202938054870296
Moz-North-Center,storageD,2005-09-29 10:00:00,0.1020298088595158
Moz-North-Center,storageD,2005-09-29 11:00:00,0.10203025820837773
Moz-North-Center,storageD,2005-09-29 12:00:00,0.10203070759483568
Moz-North-Center,storageD,2005-09-29 13:00:00,0.10203076692686912
Moz-North-Center,storageD,2005-09-29 14:00:00,0.10203067881806582
Moz-North-Center,storageD,2005-09-29 15:00:00,0.1020304540121052
Moz-North-Center,storageD,2005-09-29 16:00:00,0.1020303668440126
Moz-North-Center,storageD,2005-09-29 17:00:00,0.10203063883953584
Moz-North-Center,storageD,2005-09-29 18:00:00,0.10203123802342487
Moz-North-Center,storageD,2005-09-29 19:00:00,0.10203288790812642
Moz-North-Center,storageD,2005-09-29 20:00:00,0.10203355054635546
Moz-North-Center,storageD,2005-09-29 21:00:00,0.10203346433229048
Moz-North-Center,storageD,2005-09-29 22:00:00,0.10203315344822274
Moz-North-Center,storageD,2005-09-29 23:00:00,0.10203284255029664
Moz-North-Center,storageD,2005-09-30 00:00:00,0.10203253163831233
Moz-North-Center,storageD,2005-09-30 01:00:00,0.10203222071247027
Moz-North-Center,storageD,2005-09-30 02:00:00,0.10203190977257057
Moz-North-Center,storageD,2005-09-30 03:00:00,0.10203159881871372
Moz-North-Center,storageD,2005-09-30 04:00:00,0.1020312878510002
Moz-North-Center,storageD,2005-09-30 05:00:00,0.1020310116797174
Moz-North-Center,storageD,2005-09-30 06:00:00,0.1020310834555091
Moz-North-Center,storageD,2005-09-30 07:00:00,0.10203227339313248
Moz-North-Center,storageD,2005-09-30 08:00:00,0.1020329348126654
Moz-North-Center,storageD,2005-09-30 09:00:00,0.10203333214014164
Moz-North-Center,storageD,2005-09-30 10:00:00,0.1020337608622101
Moz-North-Center,storageD,2005-09-30 11:00:00,0.1020342105647763
Moz-North-Center,storageD,2005-09-30 12:00:00,0.10203466030094313
